AAER DATABASE IDENTIFIER,COMPUSTAT IDENTIFIER,ID,CONAME_x,CIK_x,YEARA,FYR,DATE,P_AAER_x,UNDERSTATEMENT,YEAR,CONAME_y,CIK_y,QUARTER,ANNUAL,REASON,EXPLANATION,AUDIT,BRIBES,DISCLOSURE,NODATES,OTHER,REV,REC,COGS,INV,RES,DEBT,MKT_SEC,INC_EXP_SE,ASSET,PAY,LIAB,FIGURE,P_AAER_y,AAER1,AAER2,AAER3,AAER4,AAER5,AAER6,AAER7,AAER8,AAER9,AAER10,AAER11,AAER12,AAER13,AAER14,AAER15,AAER16,AAER17,AAER18,AAER19,AAER20,AAER21,AAER22,AAER23,AAER24,AAER25,AAER26,AAER27,AAER28,AAER29,AAER30,AAER31,AAER32,AAER33,AAER34,AAER35,AAER36,AAER37,AAER38,AAER39,AAER40,AAER41,AAER42,AAER43,AAER44,AAER45,AAER46,AAER47,AAER48,AAER49,TotalAAER
"Apple, Inc.",APPLE INC,110,"Apple, Inc.",320193.0,2001.0,9.0,9/30/01,2880,0.0,2001.0,"Apple, Inc.",320193.0,1.0,1.0,,backdated stock options and understated compensation expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2880.0,2880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Apple, Inc.",APPLE INC,110,"Apple, Inc.",320193.0,2002.0,9.0,9/30/02,2880,0.0,2002.0,"Apple, Inc.",320193.0,1.0,1.0,,backdated stock options and understated compensation expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2880.0,2880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Ashland Inc.,ASHLAND GLOBAL HOLDINGS INC,122,Ashland Inc.,1305014.0,1999.0,9.0,9/30/99,2518,0.0,1999.0,Ashland Inc.,1305014.0,1.0,1.0,,reduced the cost estimates and reserve for remediating environmental contamination ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2518.0,2518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Ashland Inc.,ASHLAND GLOBAL HOLDINGS INC,122,Ashland Inc.,1305014.0,2000.0,9.0,9/30/00,2518,0.0,2000.0,Ashland Inc.,1305014.0,1.0,1.0,,reduced the cost estimates and reserve for remediating environmental contamination ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2518.0,2518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Ashland Inc.,ASHLAND GLOBAL HOLDINGS INC,122,Ashland Inc.,1305014.0,2001.0,9.0,9/30/01,2518,0.0,2001.0,Ashland Inc.,1305014.0,1.0,1.0,,reduced the cost estimates and reserve for remediating environmental contamination ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2518.0,2518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Avon Products, Inc.",AVON PRODUCTS,143,"Avon Products, Inc.",8868.0,1999.0,12.0,12/31/99,1595,0.0,1999.0,"Avon Products, Inc.",8868.0,1.0,1.0,,failed to write down assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1595.0,1595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
BTK Industries Inc.,BTK INDUSTRIES INC,201,BTK Industries Inc.,12152.0,1982.0,9.0,9/30/82,47,0.0,1982.0,BTK Industries Inc.,12152.0,1.0,1.0,,recognized bill-and-hold transactions,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Baldwin-United Corporation (its subsidiary, D.H. Baldwin Company)",BALDWIN (D H) CO,149,"Baldwin-United Corporation (its subsidiary, D.H. Baldwin Company)",,1982.0,12.0,12/31/82,74,0.0,1982.0,"Baldwin-United Corporation (its subsidiary, D.H. Baldwin Company)",,1.0,1.0,,premature recognition of single premuim deferred annuities that inflated net income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,74.0,75.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Barton Industries, Inc.",BARTON INDUSTRIES INC,162,"Barton Industries, Inc.",352383.0,1989.0,9.0,9/30/89,522,0.0,1989.0,"Barton Industries, Inc.",352383.0,1.0,1.0,,inflated income through fictitious sales,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,522.0,625.0,592.0,539.0,538.0,522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
Bausch & Lomb Incorporated,BAUSCH & LOMB HLDGS  -REDH,164,Bausch & Lomb Incorporated,1416436.0,1993.0,12.0,12/31/93,987,0.0,1993.0,Bausch & Lomb Incorporated,1416436.0,1.0,1.0,,inflated revenues by recognizing sales on consignment,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,987.0,988.0,987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Bercor, Inc.",BERCOR INC,169,"Bercor, Inc.",770503.0,1986.0,3.0,3/31/87,273,0.0,1987.0,"Bercor, Inc.",770503.0,1.0,1.0,,decreased inventory reserves in order to increase income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,273.0,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Lexington Precision Corporation,LEXINGTON PRECISION CORP,711,Lexington Precision Corporation,12570.0,1989.0,12.0,12/31/89,422,0.0,1989.0,Lexington Precision Corporation,12570.0,1.0,1.0,,accounted for a decline in the market value of its ComFed common stock by charging stockholders' equity for an unrealized loss rather than recognizing losses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,422.0,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Bristol-Myers Squibb Company,BRISTOL-MYERS SQUIBB CO,190,Bristol-Myers Squibb Company,14272.0,2000.0,12.0,12/31/00,2075,0.0,2000.0,Bristol-Myers Squibb Company,14272.0,1.0,1.0,,"inflated income by channel-stuffing, cookie-jar reserves and recognizing rev on sales on consignment",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2075.0,2075.0,2294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Bristol-Myers Squibb Company,BRISTOL-MYERS SQUIBB CO,190,Bristol-Myers Squibb Company,14272.0,2001.0,12.0,12/31/01,2075,0.0,2001.0,Bristol-Myers Squibb Company,14272.0,1.0,1.0,,"inflated income by channel-stuffing, cookie-jar reserves and recognizing rev on sales on consignment",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2075.0,2075.0,2294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Cali Computer Systems, Inc.",CALI COMPUTER SYSTEMS INC,212,"Cali Computer Systems, Inc.",719613.0,1984.0,5.0,5/31/85,190,0.0,1985.0,"Cali Computer Systems, Inc.",719613.0,1.0,1.0,,improperly recognized contract revenues and deferred R&D expense,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,190.0,193.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"California Amplifier, Inc.",CALAMP CORP,213,"California Amplifier, Inc.",730255.0,1999.0,2.0,2/29/00,1995,0.0,2000.0,"California Amplifier, Inc.",730255.0,1.0,1.0,,Controller committed fraud by hiding expenses through fabrication of financial statements which caused overstatement of income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1995.0,1996.0,1995.0,2394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Cambridge Biotech Corporation (Now Aquila Biopharmaceuticals Inc.),AQUILA BIOPHARM INC,217,Cambridge Biotech Corporation (Now Aquila Biopharmaceuticals Inc.),704292.0,1991.0,12.0,12/31/91,843,0.0,1991.0,Cambridge Biotech Corporation (Now Aquila Biopharmaceuticals Inc.),704292.0,1.0,1.0,,fictitious sales,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,843.0,924.0,843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Cambridge Biotech Corporation (Now Aquila Biopharmaceuticals Inc.),AQUILA BIOPHARM INC,217,Cambridge Biotech Corporation (Now Aquila Biopharmaceuticals Inc.),704292.0,1992.0,12.0,12/31/92,843,0.0,1992.0,Cambridge Biotech Corporation (Now Aquila Biopharmaceuticals Inc.),704292.0,1.0,1.0,,fictitious sales,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,843.0,924.0,843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Madison Group Associates, Inc.",MADISON GROUP ASSOC INC,729,"Madison Group Associates, Inc.",16926.0,1992.0,9.0,9/30/92,1106,0.0,1992.0,"Madison Group Associates, Inc.",16926.0,1.0,1.0,,valued the media assets based on unrealistic appraisals; improper accounting for the mortgage notes receivable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1106.0,1108.0,1107.0,1106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
"Madison Group Associates, Inc.",MADISON GROUP ASSOC INC,729,"Madison Group Associates, Inc.",16926.0,1993.0,9.0,9/30/93,1106,0.0,1993.0,"Madison Group Associates, Inc.",16926.0,1.0,1.0,,valued the media assets based on unrealistic appraisals; improper accounting for the mortgage notes receivable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1106.0,1108.0,1107.0,1106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Pathe Communications Corp.,PATHE COMMUNICATIONS CP,904,Pathe Communications Corp.,720695.0,1989.0,12.0,12/31/89,745,0.0,1989.0,Pathe Communications Corp.,720695.0,1.0,1.0,,improperly recognized gains from sell and lease back transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,745.0,746.0,745.0,744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
"CARDINAL HEALTH, INC",CARDINAL HEALTH INC,226,"CARDINAL HEALTH, INC",721371.0,2001.0,6.0,6/30/01,2654,0.0,2001.0,"CARDINAL HEALTH, INC",721371.0,1.0,1.0,,"overstated its operating revenue and earnings by misclassifying over $5 billion of bulk inventory sales as operating revenue; selectively accelerating, without
disclosure, the payment of vendor invoices,  improperly adjusting reserve accounts etc.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2654.0,2654.0,2977.0,2986.0,2987.0,2988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
"CARDINAL HEALTH, INC",CARDINAL HEALTH INC,226,"CARDINAL HEALTH, INC",721371.0,2002.0,6.0,6/30/02,2654,0.0,2002.0,"CARDINAL HEALTH, INC",721371.0,1.0,1.0,,"overstated its operating revenue and earnings by misclassifying over $5 billion of bulk inventory sales as operating revenue; selectively accelerating, without
disclosure, the payment of vendor invoices,  improperly adjusting reserve accounts etc.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2654.0,2654.0,2977.0,2986.0,2987.0,2988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
"CARDINAL HEALTH, INC",CARDINAL HEALTH INC,226,"CARDINAL HEALTH, INC",721371.0,2003.0,6.0,6/30/03,2654,0.0,2003.0,"CARDINAL HEALTH, INC",721371.0,1.0,1.0,,"overstated its operating revenue and earnings by misclassifying over $5 billion of bulk inventory sales as operating revenue; selectively accelerating, without
disclosure, the payment of vendor invoices,  improperly adjusting reserve accounts etc.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2654.0,2654.0,2977.0,2986.0,2987.0,2988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
"Centuri, Inc.",CENTURI INC,240,"Centuri, Inc.",3905.0,1989.0,12.0,12/31/89,775,0.0,1989.0,"Centuri, Inc.",3905.0,1.0,1.0,,overstaed net income and A/R and understated it’s A/P and accrued liabilities,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,775.0,775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Chancellor Corporation,CHANCELLOR CORP,244,Chancellor Corporation,724051.0,1998.0,12.0,12/31/98,1762,0.0,1998.0,Chancellor Corporation,724051.0,1.0,1.0,,premature consolidation of acquisition's revenues and assets and improper fee payment to related party,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1762.0,2230.0,2229.0,1764.0,1763.0,1762.0,2363.0,2902.0,2630.0,2671.0,2767.0,2752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
Chancellor Corporation,CHANCELLOR CORP,244,Chancellor Corporation,724051.0,1999.0,12.0,12/31/99,1762,0.0,1999.0,Chancellor Corporation,724051.0,1.0,1.0,,premature consolidation of acquisition's revenues and assets and improper fee payment to related party,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1762.0,2230.0,2229.0,1764.0,1763.0,1762.0,2363.0,2902.0,2630.0,2671.0,2767.0,2752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
"Channel Industries, Ltd.",CHANNEL INDUSTRIES LTD,245,"Channel Industries, Ltd.",73377.0,1980.0,12.0,12/31/80,17,0.0,1980.0,"Channel Industries, Ltd.",73377.0,1.0,1.0,,improper revenue recognition and expense capitalization,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Channel Industries, Ltd.",CHANNEL INDUSTRIES LTD,245,"Channel Industries, Ltd.",73377.0,1981.0,12.0,12/31/81,17,1.0,1981.0,"Channel Industries, Ltd.",73377.0,1.0,1.0,,improper revenue recognition and expense capitalization,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Chronar Corporation,CHRONAR CORP,265,Chronar Corporation,352800.0,1982.0,3.0,3/31/83,78,0.0,1983.0,Chronar Corporation,352800.0,1.0,1.0,,improperly recognized revenues on two transactions,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78.0,78.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Ciro Inc.,CIRO INC,268,Ciro Inc.,726602.0,1991.0,12.0,12/31/91,612,0.0,1991.0,Ciro Inc.,726602.0,1.0,1.0,,"improper revenue recognition, fictitious sales, failure to record expenses and understatment of COGS",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,612.0,664.0,649.0,631.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Ciro Inc.,CIRO INC,268,Ciro Inc.,726602.0,1992.0,12.0,12/31/92,612,0.0,1992.0,Ciro Inc.,726602.0,1.0,1.0,,"improper revenue recognition, fictitious sales, failure to record expenses and understatment of COGS",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,612.0,664.0,649.0,631.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
"Coated Sales, Inc.",COATED SALES INC,280,"Coated Sales, Inc.",729602.0,1985.0,2.0,2/28/86,282,0.0,1986.0,"Coated Sales, Inc.",729602.0,1.0,1.0,,"inflated sales, A/R and inventory",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,282.0,405.0,404.0,399.0,392.0,391.0,383.0,289.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
"Coated Sales, Inc.",COATED SALES INC,280,"Coated Sales, Inc.",729602.0,1986.0,2.0,2/28/87,282,0.0,1987.0,"Coated Sales, Inc.",729602.0,1.0,1.0,,"inflated sales, A/R and inventory",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,282.0,405.0,404.0,399.0,392.0,391.0,383.0,289.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
The Coca-Cola Company,COCA-COLA CO,1180,The Coca-Cola Company,21344.0,1997.0,12.0,12/31/97,2232,0.0,1997.0,The Coca-Cola Company,21344.0,1.0,1.0,,"Improper revenue recognition, Channel stuffing",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2232.0,2232.0,2569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
The Coca-Cola Company,COCA-COLA CO,1180,The Coca-Cola Company,21344.0,1998.0,12.0,12/31/98,2232,0.0,1998.0,The Coca-Cola Company,21344.0,1.0,1.0,,"Improper revenue recognition, Channel stuffing",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2232.0,2232.0,2569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
The Coca-Cola Company,COCA-COLA CO,1180,The Coca-Cola Company,21344.0,1999.0,12.0,12/31/99,2232,0.0,1999.0,The Coca-Cola Company,21344.0,1.0,1.0,,"Improper revenue recognition, Channel stuffing",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2232.0,2232.0,2569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
CoElco Ltd.,COELCO LTD,281,CoElco Ltd.,746512.0,1983.0,5.0,5/31/84,209,0.0,1984.0,CoElco Ltd.,746512.0,1.0,1.0,,overvalued securities held,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,209.0,209.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
CoElco Ltd.,COELCO LTD,281,CoElco Ltd.,746512.0,1984.0,5.0,5/31/85,209,0.0,1985.0,CoElco Ltd.,746512.0,1.0,1.0,,overvalued securities held,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,209.0,209.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Collins Industries, Inc.",COLLINS INDUSTRIES INC,285,"Collins Industries, Inc.",21759.0,1992.0,10.0,10/31/92,623,0.0,1992.0,"Collins Industries, Inc.",21759.0,1.0,1.0,,"improper revenue recognition, inflated Inventory and reduced COGS",0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,623.0,624.0,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Citigroup Inc.,CITIGROUP INC,270,Citigroup Inc.,831001.0,2001.0,12.0,12/31/01,2838,0.0,2001.0,Citigroup Inc.,831001.0,1.0,1.0,,overstated income by applying incorrect GAAP to Argentine crisis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,2838.0,2838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
CUC International Inc. a/k/a Cendant Corporation now AVIS Budget Group Inc.,AVIS BUDGET GROUP INC,327,CUC International Inc. a/k/a Cendant Corporation now AVIS Budget Group Inc.,723612.0,1995.0,1.0,1/31/96,1272,0.0,1996.0,CUC International Inc. a/k/a Cendant Corporation now AVIS Budget Group Inc.,723612.0,1.0,1.0,,inflating sales though improper recognition and sales liablilites account and overstating merges and purchase reserves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1272.0,2015.0,2014.0,1795.0,1794.0,1765.0,1372.0,1284.0,1276.0,1275.0,1274.0,1273.0,1272.0,2905.0,2906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
CUC International Inc. a/k/a Cendant Corporation now AVIS Budget Group Inc.,AVIS BUDGET GROUP INC,327,CUC International Inc. a/k/a Cendant Corporation now AVIS Budget Group Inc.,723612.0,1996.0,1.0,1/31/97,1272,0.0,1997.0,CUC International Inc. a/k/a Cendant Corporation now AVIS Budget Group Inc.,723612.0,1.0,1.0,,inflating sales though improper recognition and sales liablilites account and overstating merges and purchase reserves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1272.0,2015.0,2014.0,1795.0,1794.0,1765.0,1372.0,1284.0,1276.0,1275.0,1274.0,1273.0,1272.0,2905.0,2906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
CUC International Inc. a/k/a Cendant Corporation now AVIS Budget Group Inc.,AVIS BUDGET GROUP INC,327,CUC International Inc. a/k/a Cendant Corporation now AVIS Budget Group Inc.,723612.0,1997.0,12.0,12/31/97,1272,0.0,1997.0,CUC International Inc. a/k/a Cendant Corporation now AVIS Budget Group Inc.,723612.0,1.0,1.0,,inflating sales though improper recognition and sales liablilites account and overstating merges and purchase reserves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1272.0,2015.0,2014.0,1795.0,1794.0,1765.0,1372.0,1284.0,1276.0,1275.0,1274.0,1273.0,1272.0,2905.0,2906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
"Computer Business Supplies, Inc.",COMPUTER BUSINESS SUPP INC,298,"Computer Business Supplies, Inc.",,1983.0,8.0,8/31/83,86,0.0,1983.0,"Computer Business Supplies, Inc.",,1.0,1.0,,improper accounting for bindery asset transaction,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,86.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Computer Associates International, Inc.",CA INC,297,"Computer Associates International, Inc.",356028.0,1999.0,3.0,3/31/00,1948,0.0,2000.0,"Computer Associates International, Inc.",356028.0,1.0,1.0,,fictitious sales,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1948.0,2133.0,2131.0,2130.0,2129.0,2106.0,1988.0,1948.0,2597.0,2515.0,2509.0,2442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
"Computer Input Services, Inc.",COMPUTER INPUT SERVICES INC,300,"Computer Input Services, Inc.",23026.0,1981.0,7.0,7/31/81,119,0.0,1981.0,"Computer Input Services, Inc.",23026.0,1.0,1.0,,premature revenue recognition,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,119.0,191.0,172.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
"Computer Input Services, Inc.",COMPUTER INPUT SERVICES INC,300,"Computer Input Services, Inc.",23026.0,1982.0,7.0,7/31/82,119,0.0,1982.0,"Computer Input Services, Inc.",23026.0,1.0,1.0,,premature revenue recognition,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,119.0,191.0,172.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Computer Sciences Corporation,COMPUTER SCIENCES CORP,1372,Computer Sciences Corporation,23082.0,2009.0,3.0,3/31/10,3662,0.0,2010.0,"Aurum Mining, LLC",,0.0,0.0,negligent in soliciting investors for Aurum using materially false and misleading documents,negligent in soliciting investors for Aurum using materially false and misleading documents,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3614.0,3614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Computer Sciences Corporation,COMPUTER SCIENCES CORP,1372,Computer Sciences Corporation,23082.0,2010.0,3.0,3/31/11,3662,0.0,2011.0,"Aurum Mining, LLC",,0.0,0.0,negligent in soliciting investors for Aurum using materially false and misleading documents,negligent in soliciting investors for Aurum using materially false and misleading documents,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3614.0,3614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
